
6946992000,DEPOSIT,90700163030300400008468018530003000,7,955.29
6946905600,WITHDRAW,60000390034200419509910092018465045,7,649.02
6978096000,DEPOSIT,499100710008004009081010907900028005,687.87
6946992000,DEPOSIT,006300300330004036002000000206499364,864.47
6978096000,WITHDRAW,506005040003004800090350030990030271,601.54
6946646400,DEPOSIT,000707030903804300083000770090045009,382.61
6946819200,DEPOSIT,010314910112004000007300040000433979,736.6
6977923200,WITHDRAW,489100550007304000001060635500801303,177.97
6946646400,WITHDRAW,099006470140004001009000000604606030,237.94
6978355200,DEPOSIT,230800000172504282084010200418075682,285.17
6946992000,DEPOSIT,099006470140004001009000000604606030,871.94
6978528000,WITHDRAW,084043040063404057006440990208840870,306.01
6978528000,WITHDRAW,099006470140004001009000000604606030,940.27
6978614400,DEPOSIT,510002740070104480080040093020047800,635.09
6946732800,WITHDRAW,099006470140004001009000000604606030,194.63
6977836800,DEPOSIT,907001630303004000084680185300030007,518.63
6978182400,WITHDRAW,084043040063404057006440990208840870,600.69
6978441600,DEPOSIT,090991700000004093008010705306092070,593.83
6978268800,DEPOSIT,600003900342004195099100920184650457,771.9
6946905600,DEPOSIT,700300400010004250008300073381089569,383.57
6977923200,WITHDRAW,099006470140004001009000000604606030,160.89
6978614400,WITHDRAW,230800000172504282084010200418075682,497.03
6978700800,WITHDRAW,090991700000004093008010705306092070,505.83
6947078400,DEPOSIT,600003900342004195099100920184650457,684.03
6947164800,WITHDRAW,506005040003004800090350030990030271,461.68
6978787200,WITHDRAW,000707030903804300083000770090045009,791
6977836800,WITHDRAW,099006470140004001009000000604606030,890.13
6946992000,DEPOSIT,608002580000304019002380450690004048,939.03
6946732800,DEPOSIT,300104630001004530005900650805700060,805.2
6946732800,DEPOSIT,489100550007304000001060635500801303,348.5
6978528000,WITHDRAW,489100550007304000001060635500801303,436.14
6978182400,DEPOSIT,600003900342004195099100920184650457,126.91
1609459200,DEPOSIT,600003900342004195099100920184650457,467.99
6978182400,WITHDRAW,099006470140004001009000000604606030,677.7
6977836800,DEPOSIT,300104630001004530005900650805700060,372.4
6978355200,WITHDRAW,600003900342004195099100920184650457,227.33
6978700800,DEPOSIT,000707030903804300083000770090045009,187.57
6946560000,WITHDRAW,099006470140004001009000000604606030,527.77
6946732800,DEPOSIT,510002740070104480080040093020047800,996.31
6978096000,WITHDRAW,084043040063404057006440990208840870,998.79
6946905600,DEPOSIT,090991700000004093008010705306092070,120.23
6978009600,WITHDRAW,230800000172504282084010200418075682,819.63
6978614400,DEPOSIT,499100710008004009081010907900028005,671.33
6946732800,WITHDRAW,600003900342004195099100920184650457,968.77
6946905600,WITHDRAW,506005040003004800090350030990030271,371.36
6978355200,WITHDRAW,489100550007304000001060635500801303,914.11
6978182400,DEPOSIT,510002740070104480080040093020047800,318.48
6946819200,DEPOSIT,300104630001004530005900650805700060,532.06
6947251200,WITHDRAW,700300400010004250008300073381089569,882.48
6977836800,WITHDRAW,499100710008004009081010907900028005,695.41
6978614400,DEPOSIT,506005040003004800090350030990030271,110.96
6978096000,WITHDRAW,907001630303004000084680185300030007,250.02
6947251200,DEPOSIT,510002740070104480080040093020047800,580.36
6978268800,DEPOSIT,006300300330004036002000000206499364,303.1
6947078400,DEPOSIT,700300400010004250008300073381089569,132.54
6947251200,WITHDRAW,907001630303004000084680185300030007,105.7
6946992000,WITHDRAW,510002740070104480080040093020047800,192.01
6978700800,DEPOSIT,489100550007304000001060635500801303,870.5
6947251200,DEPOSIT,006300300330004036002000000206499364,857.39
6946992000,WITHDRAW,010314910112004000007300040000433979,512.54
6946560000,WITHDRAW,907001630303004000084680185300030007,697.38
6978787200,DEPOSIT,907001630303004000084680185300030007,257.45
6946560000,WITHDRAW,230800000172504282084010200418075682,893.55
6978355200,WITHDRAW,608002580000304019002380450690004048,602.13
6978268800,WITHDRAW,700300400010004250008300073381089569,771.43
6978355200,DEPOSIT,090991700000004093008010705306092070,206.21
6946560000,DEPOSIT,489100550007304000001060635500801303,783.07
6978268800,DEPOSIT,907001630303004000084680185300030007,774.86
6947164800,WITHDRAW,907001630303004000084680185300030007,127.22
6946560000,DEPOSIT,090991700000004093008010705306092070,571.45
6947164800,WITHDRAW,230800000172504282084010200418075682,669.35
6978787200,WITHDRAW,608002580000304019002380450690004048,999.1
6947251200,DEPOSIT,084043040063404057006440990208840870,104.94
6978096000,DEPOSIT,010314910112004000007300040000433979,827.44
6946819200,DEPOSIT,090991700000004093008010705306092070,274.43
6947078400,WITHDRAW,510002740070104480080040093020047800,990.97
6978441600,WITHDRAW,099006470140004001009000000604606030,670.44
6978268800,WITHDRAW,000707030903804300083000770090045009,275.17
6978182400,WITHDRAW,090991700000004093008010705306092070,609.09
6978787200,WITHDRAW,700300400010004250008300073381089569,811.73
6946646400,DEPOSIT,230800000172504282084010200418075682,570.9
6946905600,WITHDRAW,499100710008004009081010907900028005,720.29
6977923200,WITHDRAW,700300400010004250008300073381089569,666.83
6978009600,WITHDRAW,084043040063404057006440990208840870,870.09
6946560000,WITHDRAW,084043040063404057006440990208840870,535.46
1609459200,WITHDRAW,608002580000304019002380450690004048,682.93
6978355200,DEPOSIT,700300400010004250008300073381089569,389.01
6978441600,WITHDRAW,084043040063404057006440990208840870,249.86
6946646400,WITHDRAW,300104630001004530005900650805700060,205.77
6978268800,WITHDRAW,300104630001004530005900650805700060,740
6978096000,DEPOSIT,700300400010004250008300073381089569,525.12
6946732800,WITHDRAW,700300400010004250008300073381089569,967.04
6947078400,WITHDRAW,006300300330004036002000000206499364,140.69
6946905600,WITHDRAW,510002740070104480080040093020047800,611.96
6946819200,WITHDRAW,499100710008004009081010907900028005,148
6977923200,DEPOSIT,600003900342004195099100920184650457,599.26
6946905600,DEPOSIT,099006470140004001009000000604606030,673.82
6977836800,DEPOSIT,489100550007304000001060635500801303,502.23
6977923200,DEPOSIT,090991700000004093008010705306092070,118.5
6946819200,DEPOSIT,230800000172504282084010200418075682,289.26
6947164800,WITHDRAW,000707030903804300083000770090045009,198.26
6946646400,WITHDRAW,489100550007304000001060635500801303,785.65
6946646400,DEPOSIT,084043040063404057006440990208840870,697.82
6947251200,DEPOSIT,099006470140004001009000000604606030,479.69
6947251200,WITHDRAW,600003900342004195099100920184650457,126.14
6946819200,WITHDRAW,600003900342004195099100920184650457,552.02
6947164800,DEPOSIT,608002580000304019002380450690004048,346.56
6947078400,WITHDRAW,099006470140004001009000000604606030,321.29
6947251200,WITHDRAW,000707030903804300083000770090045009,455.17
6978700800,DEPOSIT,499100710008004009081010907900028005,633.3
6947164800,DEPOSIT,700300400010004250008300073381089569,975.35
6946992000,DEPOSIT,600003900342004195099100920184650457,488.34
6978528000,WITHDRAW,006300300330004036002000000206499364,713.19
6947164800,DEPOSIT,300104630001004530005900650805700060,916.13
6978096000,DEPOSIT,099006470140004001009000000604606030,814.93
6978268800,WITHDRAW,010314910112004000007300040000433979,969.39
6978096000,DEPOSIT,489100550007304000001060635500801303,336.21
6978441600,DEPOSIT,000707030903804300083000770090045009,730.67
6978700800,WITHDRAW,010314910112004000007300040000433979,678.43
6946560000,DEPOSIT,600003900342004195099100920184650457,139.95
6978787200,DEPOSIT,084043040063404057006440990208840870,812.61
6978182400,DEPOSIT,608002580000304019002380450690004048,542.84
6978182400,DEPOSIT,907001630303004000084680185300030007,841.89
6978528000,DEPOSIT,000707030903804300083000770090045009,381.27
6977923200,WITHDRAW,608002580000304019002380450690004048,354.55
1609459200,DEPOSIT,084043040063404057006440990208840870,541.92
6946905600,WITHDRAW,608002580000304019002380450690004048,658.74
6946819200,DEPOSIT,006300300330004036002000000206499364,824.24
6946646400,WITHDRAW,506005040003004800090350030990030271,528.3
6978182400,DEPOSIT,499100710008004009081010907900028005,385.03
6978700800,DEPOSIT,506005040003004800090350030990030271,483.41
6978096000,WITHDRAW,006300300330004036002000000206499364,404.71
6947164800,DEPOSIT,489100550007304000001060635500801303,262.83
6978096000,WITHDRAW,230800000172504282084010200418075682,658.88
6947251200,DEPOSIT,230800000172504282084010200418075682,775.99
6978009600,WITHDRAW,006300300330004036002000000206499364,222.53
6978614400,DEPOSIT,608002580000304019002380450690004048,380.26
6978355200,DEPOSIT,510002740070104480080040093020047800,497.69
6978528000,WITHDRAW,510002740070104480080040093020047800,406.63
6978182400,DEPOSIT,489100550007304000001060635500801303,366.48
6978441600,WITHDRAW,506005040003004800090350030990030271,675.29
6978441600,DEPOSIT,600003900342004195099100920184650457,393.78
1609459200,WITHDRAW,300104630001004530005900650805700060,661.77
6978441600,WITHDRAW,489100550007304000001060635500801303,874.61
6978528000,WITHDRAW,499100710008004009081010907900028005,461.1
6946732800,DEPOSIT,010314910112004000007300040000433979,191.13
6978787200,WITHDRAW,506005040003004800090350030990030271,175.61
6946992000,WITHDRAW,489100550007304000001060635500801303,970.48
6978268800,WITHDRAW,608002580000304019002380450690004048,272.23
6978355200,DEPOSIT,006300300330004036002000000206499364,751.49
6978528000,DEPOSIT,010314910112004000007300040000433979,774.92
6978614400,WITHDRAW,006300300330004036002000000206499364,443.66
1609459200,DEPOSIT,099006470140004001009000000604606030,545.09
6978700800,WITHDRAW,700300400010004250008300073381089569,842.92
6977923200,DEPOSIT,010314910112004000007300040000433979,572.01
6978700800,WITHDRAW,907001630303004000084680185300030007,972.65
6946646400,WITHDRAW,700300400010004250008300073381089569,259.18
6978182400,DEPOSIT,506005040003004800090350030990030271,949.71
6977836800,DEPOSIT,010314910112004000007300040000433979,347.28
6978787200,DEPOSIT,090991700000004093008010705306092070,810.12
6978528000,WITHDRAW,230800000172504282084010200418075682,728.39
6978787200,WITHDRAW,489100550007304000001060635500801303,371.98
6946646400,WITHDRAW,006300300330004036002000000206499364,216.47
6978009600,WITHDRAW,510002740070104480080040093020047800,651.21
6977836800,WITHDRAW,700300400010004250008300073381089569,235.03
6947164800,DEPOSIT,499100710008004009081010907900028005,280.67
6946560000,WITHDRAW,506005040003004800090350030990030271,321.64
6978009600,DEPOSIT,000707030903804300083000770090045009,591.65
6978355200,DEPOSIT,300104630001004530005900650805700060,516.04
6978441600,WITHDRAW,006300300330004036002000000206499364,172.5
6978787200,WITHDRAW,510002740070104480080040093020047800,362.6
6947164800,DEPOSIT,600003900342004195099100920184650457,703.87
6978441600,DEPOSIT,300104630001004530005900650805700060,369.41
6946646400,DEPOSIT,499100710008004009081010907900028005,495.63
6978787200,WITHDRAW,010314910112004000007300040000433979,290.35
6946646400,DEPOSIT,010314910112004000007300040000433979,990.23
6978528000,DEPOSIT,090991700000004093008010705306092070,934.87
6947078400,DEPOSIT,010314910112004000007300040000433979,438.12
6946819200,DEPOSIT,489100550007304000001060635500801303,288.57
6978787200,WITHDRAW,600003900342004195099100920184650457,402.99
6947078400,WITHDRAW,090991700000004093008010705306092070,640.36
6946905600,WITHDRAW,010314910112004000007300040000433979,938.24
6978355200,WITHDRAW,499100710008004009081010907900028005,125.52
6946905600,WITHDRAW,489100550007304000001060635500801303,953.93
6947251200,DEPOSIT,506005040003004800090350030990030271,106.34
6946819200,DEPOSIT,700300400010004250008300073381089569,232.02
6978441600,WITHDRAW,510002740070104480080040093020047800,245.66
6978096000,WITHDRAW,090991700000004093008010705306092070,589.97
6977836800,DEPOSIT,230800000172504282084010200418075682,419.43
6977836800,DEPOSIT,084043040063404057006440990208840870,244.31
6946992000,WITHDRAW,300104630001004530005900650805700060,414.22
6946560000,DEPOSIT,700300400010004250008300073381089569,496.43
6978528000,DEPOSIT,600003900342004195099100920184650457,175
6947164800,DEPOSIT,006300300330004036002000000206499364,598.78
1609459200,WITHDRAW,506005040003004800090350030990030271,463.2
6978441600,WITHDRAW,230800000172504282084010200418075682,869.12
6977923200,WITHDRAW,300104630001004530005900650805700060,858.02
6978182400,DEPOSIT,230800000172504282084010200418075682,433.04
6977836800,DEPOSIT,006300300330004036002000000206499364,457.99
6978268800,WITHDRAW,489100550007304000001060635500801303,837.38
6978355200,DEPOSIT,099006470140004001009000000604606030,625.6
6978787200,WITHDRAW,499100710008004009081010907900028005,716.25
6978700800,WITHDRAW,600003900342004195099100920184650457,627.89
6977923200,DEPOSIT,000707030903804300083000770090045009,720.07
6946992000,DEPOSIT,506005040003004800090350030990030271,810.05
6978441600,WITHDRAW,907001630303004000084680185300030007,868.41
6978355200,WITHDRAW,010314910112004000007300040000433979,273.08
6978355200,DEPOSIT,000707030903804300083000770090045009,298.72
6978009600,WITHDRAW,506005040003004800090350030990030271,511.13
6978182400,WITHDRAW,006300300330004036002000000206499364,205.34
6978009600,WITHDRAW,600003900342004195099100920184650457,428.94
6978700800,DEPOSIT,099006470140004001009000000604606030,124.63
1609459200,WITHDRAW,489100550007304000001060635500801303,781.27
6978441600,DEPOSIT,700300400010004250008300073381089569,421.75
6978009600,DEPOSIT,700300400010004250008300073381089569,502.07
6946905600,DEPOSIT,006300300330004036002000000206499364,781.58
6977836800,DEPOSIT,506005040003004800090350030990030271,197.77
6978268800,DEPOSIT,506005040003004800090350030990030271,409.86
6946646400,DEPOSIT,090991700000004093008010705306092070,642.75
6977923200,WITHDRAW,510002740070104480080040093020047800,390.55
6946732800,WITHDRAW,090991700000004093008010705306092070,221.46
6978787200,DEPOSIT,230800000172504282084010200418075682,796
6978182400,WITHDRAW,000707030903804300083000770090045009,931.35
6946732800,WITHDRAW,000707030903804300083000770090045009,378.37
6947251200,WITHDRAW,499100710008004009081010907900028005,404.31
6978009600,DEPOSIT,099006470140004001009000000604606030,523.82
6978441600,DEPOSIT,010314910112004000007300040000433979,832.9
6978009600,DEPOSIT,090991700000004093008010705306092070,203.1
6947078400,DEPOSIT,499100710008004009081010907900028005,174.9
6977836800,DEPOSIT,510002740070104480080040093020047800,521.84
6978614400,WITHDRAW,084043040063404057006440990208840870,832.56
6978268800,DEPOSIT,099006470140004001009000000604606030,437.03
1609459200,DEPOSIT,907001630303004000084680185300030007,695.61
6946560000,WITHDRAW,000707030903804300083000770090045009,203.93
6978009600,DEPOSIT,489100550007304000001060635500801303,148.43
6978787200,DEPOSIT,099006470140004001009000000604606030,121.4
6947078400,WITHDRAW,489100550007304000001060635500801303,647.48
6978528000,WITHDRAW,907001630303004000084680185300030007,256.13
6946646400,DEPOSIT,907001630303004000084680185300030007,539.1
6978441600,WITHDRAW,608002580000304019002380450690004048,633.65
6977923200,DEPOSIT,907001630303004000084680185300030007,491.98
1609459200,WITHDRAW,499100710008004009081010907900028005,440.72
6946992000,DEPOSIT,000707030903804300083000770090045009,604.38
